q1,q2,q3,q4,q5,q6
-2.5652855568619275,-1.608282650901454,1.777674533951087,-0.16939188304963304,1.3617052601253141,-3.141592653589793
-2.564063780718487,-1.6082184937395472,1.7773674931106196,-0.16914899937107242,1.3629270362687542,-3.141592653589793
-2.5628428175497393,-1.6081543428140597,1.777056710972728,-0.16890236815866833,1.364147999437502,-3.141592653589793
-2.561624357701076,-1.608097707215987,1.7767493917991335,-0.1686516845831465,1.3653664592861654,-3.141592653589793
-2.560407715904491,-1.6080455759409393,1.7764426522328518,-0.16839707629191247,1.3665831010827505,-3.141592653589793
-2.5591910621278258,-1.60798968226621,1.7761285672177998,-0.16813888495158968,1.3677997548594156,-3.141592653589793
-2.557974424086192,-1.607930027131964,1.7758071399903739,-0.16787711285840978,1.3690163929010495,-3.141592653589793
-2.5567599272142316,-1.6078762253327217,1.7754875960430772,-0.16761137071035548,1.3702308897730098,-3.141592653589793
-2.55554741123866,-1.6078275840084757,1.7751692749046935,-0.16734169089621775,1.3714434057485816,-3.141592653589793
-2.554336066898172,-1.6077803834410447,1.7748486120206954,-0.16706822857965076,1.3726547500890693,-3.141592653589793
-2.553125841681184,-1.6077343449763613,1.774525343491431,-0.16679099851506973,1.3738649753060574,-3.141592653589793
-2.551916228583444,-1.6076870497107045,1.7741971518757673,-0.1665101021650628,1.3750745884037974,-3.141592653589793
-2.55070658862897,-1.6076353964313839,1.7738610645479969,-0.166225668116613,1.3762842283582715,-3.141592653589793
-2.549498329060104,-1.6075859313234022,1.7735233657758738,-0.16593743445247155,1.3774924879271375,-3.141592653589793
-2.548290674470763,-1.6075349265517354,1.7731804818980657,-0.1656455553463303,1.3787001425164784,-3.141592653589793
-2.5470827424093727,-1.607478046658265,1.7728282552746777,-0.1653502086164127,1.3799080745778687,-3.141592653589793
-2.5458748683407,-1.6074167438312896,1.772468082021731,-0.16505133819044127,1.3811159486465414,-3.141592653589793
-2.5446677229486134,-1.6073541400252034,1.7721029613524804,-0.16474882132727697,1.382323094038628,-3.141592653589793
-2.5434615223697152,-1.6072912080429196,1.7717338303546015,-0.16444262231168194,1.3835292946175262,-3.141592653589793
-2.542256186087503,-1.6072274819593573,1.7713602452557935,-0.16413276329643622,1.3847346308997386,-3.141592653589793
-2.541050677233714,-1.6071577351829962,1.7709771915953245,-0.1638194564123283,1.3859401397535276,-3.141592653589793
-2.5398447949246705,-1.6070807840136951,1.7705835350739394,-0.16350275106024426,1.3871460220625709,-3.141592653589793
-2.538639928784205,-1.6070034146371475,1.7701857939896495,-0.16318237935250202,1.3883508882030364,-3.141592653589793
-2.5374360384040884,-1.6069253507475036,1.7697837066320021,-0.16285835588449848,1.389554778583153,-3.141592653589793
-2.536233900371016,-1.6068504727336106,1.7693810034247361,-0.16253053069112555,1.3907569166162255,-3.141592653589793
-2.5350331799005312,-1.6067770622103723,1.768976038483133,-0.1621989762727607,1.3919576370867102,-3.141592653589793
-2.5338342063794226,-1.6067067850590115,1.7685704162579388,-0.16186363119892722,1.393156610607819,-3.141592653589793
-2.5326377484028484,-1.6066436351526658,1.7681679781461452,-0.1615243429934794,1.394353068584393,-3.141592653589793
-2.531443275635661,-1.606584915168771,1.767766138246335,-0.161181223077564,1.3955475413515805,-3.141592653589793
-2.5302491694757543,-1.6065221204812874,1.767356730277834,-0.1608346097965465,1.396741647511487,-3.141592653589793
-2.5290558232034708,-1.6064571881904068,1.7669416186931335,-0.16048443050272665,1.3979349937837706,-3.141592653589793
-2.527861990035303,-1.606383348520405,1.7665143016913096,-0.16013095317090453,1.3991288269519382,-3.141592653589793
-2.5266696055055062,-1.6063107600854079,1.7660845439611461,-0.15977378387573826,1.4003212114817352,-3.141592653589793
-2.5254785587470323,-1.6062387815612955,1.7656517335654196,-0.1594129520041241,1.401512258240209,-3.141592653589793
-2.5242878292567066,-1.6061617932441319,1.7652104731895057,-0.15904867994537386,1.4027029877305348,-3.141592653589793
-2.5230984148635853,-1.6060851015110247,1.7647658667116772,-0.15868076520065255,1.4038924021236563,-3.141592653589793
-2.521909523161644,-1.6060042622139503,1.7643136459723539,-0.15830938375840353,1.4050812938255974,-3.141592653589793
-2.52072185836109,-1.605923040775738,1.7638574344784115,-0.15793439370267337,1.4062689586261512,-3.141592653589793
-2.519535117276848,-1.6058396594650588,1.763395527059572,-0.15755586759451323,1.4074556997103933,-3.141592653589793
-2.518350427937705,-1.605760376356667,1.7629339455888038,-0.15717356923213677,1.4086403890495365,-3.141592653589793
-2.517166818279528,-1.605679678905092,1.762467393939039,-0.15678771503394695,1.4098239987077132,-3.141592653589793
-2.515984042220247,-1.6055960554930124,1.7619944222435764,-0.15639836675056396,1.4110067747669945,-3.141592653589793
-2.5148022249886104,-1.605510094592984,1.7615156002322832,-0.15600550563929905,1.412188591998631,-3.141592653589793
-2.513621602449864,-1.6054230460372725,1.7610321341271549,-0.15560908808988239,1.4133692145373775,-3.141592653589793
-2.5124427518435577,-1.60533819812405,1.760547191931694,-0.15520899380764397,1.4145480651436837,-3.141592653589793
-2.5112652523094376,-1.6052530438405213,1.7600583665717426,-0.15480532273122138,1.4157255646778037,-3.141592653589793
-2.5100889899496477,-1.6051668269082315,1.7595649348112716,-0.1543981079030401,1.4169018270375937,-3.141592653589793
-2.508914726690573,-1.6050840189864175,1.7590712046006725,-0.15398718561425495,1.4180760902966685,-3.141592653589793
-2.5077419915194166,-1.6050017804510088,1.7585744484521355,-0.15357266800112668,1.419248825467825,-3.141592653589793
-2.5065709312017503,-1.6049209449761055,1.7580754737579807,-0.1531545287818752,1.420419885785491,-3.141592653589793
-2.505401852668359,-1.604843354723489,1.7575760591002565,-0.15273270437676745,1.4215889643188824,-3.141592653589793
-2.5042335353349117,-1.6047614655878566,1.7570689468998033,-0.1523074813119467,1.4227572816523297,-3.141592653589793
-2.503066166969217,-1.6046762720220455,1.7565550983501546,-0.151878826328109,1.4239246500180243,-3.141592653589793
-2.501899890802087,-1.6045885205430543,1.756035236262967,-0.15144671571991264,1.4250909261851543,-3.141592653589793
-2.5007346815056146,-1.6044979147144411,1.755509079315921,-0.15101116460147979,1.4262561354816268,-3.141592653589793
-2.4995710242912184,-1.604407406722211,1.7549794750673633,-0.15057206834515235,1.427419792696023,-3.141592653589793
-2.49840839530793,-1.6043135534206026,1.7544431118414696,-0.15012955842086706,1.4285824216793115,-3.141592653589793
-2.497246799340685,-1.6042162279680177,1.7538998714143812,-0.14968364344636353,1.4297440176465568,-3.141592653589793
-2.4960863408296174,-1.604115951269655,1.753350259607389,-0.1492343083377341,1.4309044761576242,-3.141592653589793
-2.494927586854515,-1.6040163118333883,1.7527977384594131,-0.14878142662602478,1.4320632301327267,-3.141592653589793
-2.4937702658032777,-1.6039154428451783,1.7522405142275883,-0.14832507138241002,1.4332205511839637,-3.141592653589793
-2.4926145378155216,-1.6038143091669625,1.7516795216356646,-0.1478652124687021,1.43437627917172,-3.141592653589793
-2.491460523091619,-1.603713638557763,1.7511154673218448,-0.1474018287640817,1.4355302938956225,-3.141592653589793
-2.490308295468165,-1.6036138676780012,1.7505487776493702,-0.14693490997136904,1.4366825215190766,-3.141592653589793
-2.4891578795577214,-1.603515109859471,1.7499795674644498,-0.14646445760497873,1.4378329374295202,-3.141592653589793
-2.4880096358708004,-1.603419812020095,1.7494102019254005,-0.14599038990530544,1.438981181116441,-3.141592653589793
-2.4868630289173868,-1.603324238259311,1.7488370846393422,-0.14551284638003126,1.4401277880698549,-3.141592653589793
-2.4857181539872997,-1.6032289730775005,1.7482607846393294,-0.14503181156182898,1.441272662999942,-3.141592653589793
-2.4845754045422668,-1.6031367444810776,1.7476839388618324,-0.1445471943807548,1.4424154124449746,-3.141592653589793
-2.4834348842643936,-1.6030482962921462,1.7471072712534739,-0.1440589749613277,1.4435559327228478,-3.141592653589793
-2.4822959756655663,-1.6029591730878938,1.7465264898542452,-0.14356731676635137,1.4446948413216751,-3.141592653589793
-2.4811579009338542,-1.6028635866116354,1.745936014883849,-0.14307242827221356,1.4458329160533872,-3.141592653589793
-2.4800210904197355,-1.6027644523095699,1.7453386632574075,-0.14257421094783762,1.4469697265675059,-3.141592653589793
-2.4788856439471965,-1.6026623320906102,1.744734981682413,-0.14207264959180277,1.448105173040045,-3.141592653589793
-2.4777514905281404,-1.602556525495755,1.7441242986277026,-0.14156777313194757,1.4492393264591013,-3.141592653589793
-2.4766192451727855,-1.6024515094851126,1.7435109403302942,-0.14105943084518158,1.450371571814456,-3.141592653589793
-2.4754890148268545,-1.6023480400817147,1.742895642665495,-0.14054760258378018,1.451501802160387,-3.141592653589793
-2.4743603263416474,-1.6022424188733027,1.7422748407049917,-0.14003242183168907,1.4526304906455942,-3.141592653589793
-2.473233522657695,-1.6021371736775805,1.741650980577728,-0.13951380690014759,1.4537572943295465,-3.141592653589793
-2.4721081849547635,-1.6020289293884316,1.741020808392569,-0.13899187900413734,1.4548826320324781,-3.141592653589793
-2.4709841741522425,-1.6019164050486165,1.7403830915076022,-0.13846668645898563,1.456006642834999,-3.141592653589793
-2.469862232982276,-1.6018053525958225,1.7397433910222293,-0.13793803842640684,1.4571285840049653,-3.141592653589793
-2.4687412948088685,-1.6016870756721862,1.7390933108188797,-0.1374062351466936,1.4582495221783731,-3.141592653589793
-2.4676220079768543,-1.6015665806393655,1.7384376918524165,-0.13687111121305096,1.4593688090103871,-3.141592653589793
-2.466504378483159,-1.6014437609868704,1.7377764362138666,-0.13633267522699621,1.4604864385040823,-3.141592653589793
-2.4653894980862994,-1.6013275818763928,1.737118214831427,-0.13579063295503424,1.461601318900942,-3.141592653589793
-2.464277060907233,-1.6012155739656297,1.7364606490566388,-0.13524507509100903,1.4627137560800085,-3.141592653589793
-2.4631670449926366,-1.6011075877387462,1.7358036019081733,-0.13469601416942711,1.4638237719946048,-3.141592653589793
-2.462058921284668,-1.6009990962281868,1.7351427033934848,-0.13414360716529794,1.4649318957025734,-3.141592653589793
-2.4609526963639468,-1.600890047925362,1.7344779095921736,-0.13358786166681158,1.4660381206232946,-3.141592653589793
-2.45984842982448,-1.6007808561159096,1.7338096261496359,-0.13302877003372626,1.4671423871627614,-3.141592653589793
-2.4587462437555625,-1.6006725080368183,1.7331388141529884,-0.13246630611617016,1.468244573231679,-3.141592653589793
-2.4576458171744697,-1.600562049793114,1.7324626222711261,-0.13190057247801223,1.469344999812772,-3.141592653589793
-2.456546811002966,-1.600446234803187,1.731777914533535,-0.1313316797303481,1.4704440059842754,-3.141592653589793
-2.4554495897768347,-1.6003281401412972,1.7310876728809643,-0.13075953273966712,1.4715412272104067,-3.141592653589793
-2.45435416414718,-1.6002076921622905,1.7303918313910096,-0.13018413922871908,1.4726366528400612,-3.141592653589793
-2.453260595460874,-1.6000852907916172,1.7296907825305445,-0.12960549173892733,1.4737302215263675,-3.141592653589793
-2.4521693301598844,-1.5999650136210442,1.7289884794857724,-0.12902346586472824,1.474821486827357,-3.141592653589793
-2.4510801954228643,-1.5998451738671757,1.7282832961926404,-0.1284381223254647,1.4759106215643771,-3.141592653589793
-2.4499928987220487,-1.599722843479009,1.727572403662138,-0.1278495601831291,1.4769979182651927,-3.141592653589793
-2.4489073857379426,-1.5995973008817308,1.726855108399897,-0.1272578075181663,1.4780834312492988,-3.141592653589793
-2.4478236050737143,-1.5994678202666421,1.7261307124068284,-0.12666289214018622,1.479167211913527,-3.141592653589793
-2.44674226969493,-1.59934133744342,1.725405940076223,-0.12606460263280295,1.4802485472923115,-3.141592653589793
-2.4456626156488577,-1.599210074450951,1.7246732625435184,-0.1254631880925674,1.4813282013383837,-3.141592653589793
-2.4445854464276335,-1.5990820396698242,1.723940445317698,-0.12485840564787387,1.4824053705596079,-3.141592653589793
-2.4435102892836933,-1.598952313043576,1.7232027275110902,-0.12425041446751406,1.4834805277035483,-3.141592653589793
-2.4424378982135018,-1.5988286945672407,1.722467676287338,-0.12363898172009735,1.4845529187737396,-3.141592653589793
-2.441367818089452,-1.5987064377191202,1.7217306988553256,-0.12302426113620535,1.4856229988977896,-3.141592653589793
-2.440300171780181,-1.5985868180323235,1.7209930392306356,-0.12240622119831213,1.4866906452070605,-3.141592653589793
-2.4392346944224617,-1.598466921807146,1.7202518794107353,-0.12178495760358943,1.4877561225647797,-3.141592653589793
-2.438171438262598,-1.598347209487294,1.7195076725566187,-0.12116046306932482,1.4888193787246435,-3.141592653589793
-2.4371103978560553,-1.5982275164315283,1.7187602657275127,-0.12053274929598445,1.489880419131186,-3.141592653589793
-2.436051097515498,-1.5981023052569396,1.7180042932820465,-0.11990198802510688,1.4909397194717435,-3.141592653589793
-2.434993825863543,-1.5979745788996214,1.7172426735630204,-0.11926809466339905,1.4919969911236985,-3.141592653589793
-2.4339387800880683,-1.5978464324853952,1.7164774455753136,-0.11863101308991841,1.493052036899173,-3.141592653589793
-2.432885804944603,-1.5977158908527875,1.7157066987899445,-0.117990807937157,1.4941050120426385,-3.141592653589793
-2.4318347224773356,-1.597580596624946,1.7149281505007035,-0.11734755387575757,1.4951560945099058,-3.141592653589793
-2.4307856834967105,-1.5974420752487501,1.7141432865380786,-0.11670121128932842,1.4962051334905309,-3.141592653589793
-2.4297386284080256,-1.5972993345331443,1.713351148788903,-0.11605181425575872,1.497252188579216,-3.141592653589793
-2.4286942348285923,-1.597160586033703,1.7125597176426661,-0.11539913160896309,1.4982965821586491,-3.141592653589793
-2.4276521478135162,-1.5970213620135043,1.7117646619164835,-0.11474329990297916,1.4993386691737252,-3.141592653589793
-2.426612874489162,-1.5968880783946968,1.7109722217446777,-0.11408414334998085,1.5003779424980794,-3.141592653589793
-2.4255761381865675,-1.5967572482360137,1.7101790185054315,-0.1134217702694178,1.5014146788006741,-3.141592653589793
-2.4245420140319385,-1.5966298596488866,1.7093860205483629,-0.11275616089947627,1.502448802955303,-3.141592653589793
-2.423510424182447,-1.5965048923608138,1.7085922446807684,-0.11208735231995459,1.5034803928047942,-3.141592653589793
-2.422481058439824,-1.5963780719685643,1.7077935437680571,-0.11141547179949285,1.5045097585474174,-3.141592653589793
-2.4214541792240274,-1.5962528429202079,1.7069932729801487,-0.11074043005994083,1.505536637763214,-3.141592653589793
-2.4204293780031634,-1.5961233625345064,1.706185758706599,-0.11006239617209257,1.5065614389840782,-3.141592653589793
-2.419406973987715,-1.5959938895932346,1.7053751480784896,-0.10938125848525493,1.5075838429995265,-3.141592653589793
-2.418386940670749,-1.595863903829901,1.70456094219206,-0.10869703836215905,1.5086038763164922,-3.141592653589793
-2.4173691006749563,-1.5957306068169324,1.7037404256103932,-0.10800981879346083,1.5096217163122851,-3.141592653589793
-2.416353527658558,-1.5955948095990438,1.7029143931927149,-0.10731958359367111,1.5106372893286832,-3.141592653589793
-2.4153402040216028,-1.595455976018449,1.7020823292782556,-0.10662635325980663,1.5116506129656389,-3.141592653589793
-2.4143293618236337,-1.5953174412093685,1.7012474857504207,-0.10593004454105226,1.5126614551636077,-3.141592653589793
-2.413320813221681,-1.5951760890766504,1.7004068366801672,-0.1052307476035168,1.5136700037655606,-3.141592653589793
-2.4123149299040247,-1.5950376516265523,1.699565968693581,-0.10452831706702859,1.5146758870832167,-3.141592653589793
-2.411311706682216,-1.5949020581170332,1.698724821547898,-0.10382276343086483,1.5156791103050256,-3.141592653589793
-2.410310662497463,-1.5947612335915915,1.6978755396988814,-0.10311430610728989,1.5166801544897786,-3.141592653589793
-2.4093122483739053,-1.5946224586412199,1.6970252197563944,-0.10240276111517455,1.517678568613336,-3.141592653589793
-2.4083162813051358,-1.5944825068329767,1.696170726830855,-0.10168821999787836,1.5186745356821056,-3.141592653589793
-2.4073226978712565,-1.5943400290418355,1.6953107532356968,-0.10097072419386133,1.5196681191159849,-3.141592653589793
-2.4063314140401824,-1.5941931968855994,1.6944435233959614,-0.10025032651036203,1.5206594029470593,-3.141592653589793
-2.4053427795540685,-1.5940480628669311,1.6935749419330897,-0.09952687906615854,1.521648037433173,-3.141592653589793
-2.404356441149901,-1.593897902488663,1.6926984617734682,-0.09880055928480513,1.5226343758373406,-3.141592653589793
-2.403372607745991,-1.593746267412013,1.6918175508378064,-0.0980712834257933,1.5236182092412505,-3.141592653589793
-2.402391333968081,-1.5935939758654898,1.6909330138116891,-0.09733903794619936,1.5245994830191605,-3.141592653589793
-2.4014128212397523,-1.593444869824755,1.6900486051561383,-0.09660373533138333,1.5255779957474893,-3.141592653589793
-2.400437037803009,-1.5932983386007882,1.6891637382478366,-0.09586539964704843,1.5265537791842325,-3.141592653589793
-2.3994637859802763,-1.5931502301473868,1.6882743708687276,-0.09512414072134079,1.527527031006965,-3.141592653589793
-2.398493322207586,-1.5930057721044655,1.6873856111358214,-0.09437983903135594,1.5284974947796555,-3.141592653589793
-2.3975252229845307,-1.592855727178235,1.6864884528790944,-0.09363272570085934,1.5294655940027106,-3.141592653589793
-2.3965597271348478,-1.5927048910864292,1.685587582362564,-0.09288269127613469,1.5304310898523936,-3.141592653589793
-2.395596976122571,-1.5925562844301449,1.684685955926705,-0.09212967149656004,1.5313938408646703,-3.141592653589793
-2.3946368444837796,-1.592406918948334,1.6837806643261197,-0.09137374537778564,1.5323539725034618,-3.141592653589793
-2.3936793586639906,-1.592257185011213,1.682872096123968,-0.09061491111275499,1.5333114583232508,-3.141592653589793
-2.3927245488440634,-1.5921076079518373,1.6819607719927503,-0.08985316404091304,1.5342662681431782,-3.141592653589793
-2.3917722527339653,-1.591953853844128,1.6810424655517437,-0.08908861170761573,1.535218564253276,-3.141592653589793
-2.390822569441174,-1.591797975156365,1.680119188010634,-0.0883212128542692,1.5361682475460672,-3.141592653589793
-2.3898754944061738,-1.5916394607643043,1.679190446498227,-0.08755098573392273,1.5371153225810676,-3.141592653589793
-2.3889312626610417,-1.5914843933612481,1.678262193277452,-0.08677779991620382,1.5380595543261997,-3.141592653589793
-2.3879898057072726,-1.5913309029959648,1.6773326097084194,-0.08600170671245455,1.539001011279969,-3.141592653589793
-2.387051038957181,-1.5911764180487518,1.6763991897724062,-0.08522277172365444,1.5399397780300605,-3.141592653589793
-2.3861150178874335,-1.5910222992149792,1.6754632715667244,-0.08444097235174519,1.5408757990998079,-3.141592653589793
-2.3851816269038895,-1.5908647220106589,1.6745211220949607,-0.08365640008430186,1.541809190083352,-3.141592653589793
-2.3842510775487002,-1.5907099495004577,1.6735788749273688,-0.08286892542691104,1.5427397394385411,-3.141592653589793
-2.3833232254158077,-1.5905531838765643,1.6726318446242958,-0.08207866074773151,1.5436675915714337,-3.141592653589793
-2.382398093059065,-1.5903947385381094,1.6716803447827446,-0.08128560624463521,1.5445927239281763,-3.141592653589793
-2.38147564984791,-1.590233064157323,1.670722865852771,-0.08048980169544806,1.5455151671393312,-3.141592653589793
-2.380555884159589,-1.5900670889610073,1.6697583647313896,-0.07969127577038226,1.5464349328276525,-3.141592653589793
-2.379638919306936,-1.589900805484323,1.668790756675525,-0.07888995119120179,1.5473518976803056,-3.141592653589793
-2.378724901749046,-1.5897397915899363,1.667825512538462,-0.07808572094852573,1.5482659152381955,-3.141592653589793
-2.3778137232251417,-1.589579864818799,1.6668585460154364,-0.07727868119663728,1.5491770937620999,-3.141592653589793
-2.3769054129314084,-1.5894221351676612,1.665890953213941,-0.07646881804627981,1.550085404055833,-3.141592653589793
-2.375999938616718,-1.5892650984486316,1.6649212692904658,-0.07565617084183418,1.5509908783705235,-3.141592653589793
-2.3750973076222537,-1.589108865558244,1.6639496113293348,-0.0748407457710909,1.5518935093649877,-3.141592653589793
-2.3741975173538883,-1.5889530696468168,1.6629756281826524,-0.07402255853583561,1.552793299633353,-3.141592653589793
-2.373300591195017,-1.5887986473192939,1.6620002464315695,-0.07320159911227564,1.5536902257922245,-3.141592653589793
-2.372406459583816,-1.588641537139808,1.6610194921607837,-0.07237795502097577,1.5545843574034253,-3.141592653589793
-2.371515108542443,-1.5884800284476408,1.6600316942856754,-0.07155166583803463,1.5554757084447983,-3.141592653589793
-2.37062672292091,-1.5883245046560792,1.6590470443830863,-0.07072253972700704,1.5563640940663315,-3.141592653589793
-2.3697412147459476,-1.5881697841150204,1.6580604697759562,-0.06989068566093581,1.557249602241294,-3.141592653589793
-2.368858716309374,-1.5880250279690762,1.6570809687968466,-0.06905594082777045,1.5581321006778674,-3.141592653589793
-2.3679790520051087,-1.587878411649729,1.6560969491993063,-0.06821853754957719,1.5590117649821327,-3.141592653589793
-2.3671021732191697,-1.587724868440425,1.65510344470391,-0.06737857626348487,1.559888643768072,-3.141592653589793
-2.3662281465469337,-1.5875679973708385,1.6541039935102888,-0.06653599613945027,1.5607626704403077,-3.141592653589793
-2.3653569373228227,-1.5874027493060547,1.6530936440355555,-0.06569089472950074,1.561633879664419,-3.141592653589793
